candidate_id,cohort,gender,ethnicity,degree_major,teaching_experience,gpa,leadership_score,communication_score,self_efficacy,organisational_support,selected,proba
4464,2019,Male,Vietnamese,Education,3+ years,3.0,9.8,6.4,7.6,2.2,1,0.8924235629202119
4465,2022,Female,Australian,Science,1-3 years,3.0,5.2,5.4,7.8,5.8,1,0.6116747159938868
4466,2022,Male,Other,STEM,1-3 years,4.0,2.2,9.7,8.1,5.1,1,0.8478201436920285
4467,2019,Male,Australian,Education,3+ years,2.0,7.7,7.8,6.8,7.1,1,0.9625879121758433
4468,2021,Female,Australian,Education,3+ years,2.5,6.6,9.9,8.9,3.6,1,0.983493823759376
4469,2023,Male,Australian,STEM,1-3 years,3.0,2.6,8.3,8.6,1.0,1,0.8228446865702645
4470,2023,Female,Australian,Arts,1-3 years,4.0,6.9,5.0,7.4,1.0,1,0.6658683778129718
4471,2024,Female,Australian,Education,<1 year,3.0,4.0,8.0,6.2,4.5,1,0.8981982720876841
4472,2019,Male,Australian,STEM,3+ years,3.0,6.9,5.5,4.1,5.8,1,0.849720275912409
4473,2019,Male,Indian,Education,3+ years,4.0,9.8,7.0,8.1,4.9,1,0.9864762393905245
4474,2019,Male,Australian,Education,3+ years,2.5,5.6,6.9,7.2,4.1,1,0.8950307759767807
4475,2021,Female,Australian,Education,3+ years,2.0,8.2,4.6,5.5,1.5,1,0.6043178208912661
4476,2022,Female,Other,Science,1-3 years,2.0,3.5,5.8,4.8,1.0,0,0.2197481539439292
4477,2019,Female,Australian,Commerce,3+ years,2.5,3.0,10.0,8.0,6.4,1,0.9702268812828411
4478,2019,Male,Australian,Arts,3+ years,2.5,10.0,7.4,3.9,4.9,1,0.9416695480605674
4479,2020,Female,British,Science,3+ years,2.5,6.6,6.7,7.3,4.6,1,0.927287672663585
4480,2021,Male,Australian,Arts,3+ years,2.5,7.3,9.7,8.3,1.6,1,0.9051198467758725
4481,2024,Female,Australian,Education,<1 year,4.0,8.3,6.4,7.8,3.1,1,0.9045143775483753
4482,2019,Female,Australian,Education,3+ years,2.5,4.9,6.9,6.1,5.6,0,0.7908516381138232
4483,2020,Female,Australian,Other,3+ years,3.0,7.7,8.5,4.6,6.2,1,0.894836264446408
4484,2023,Female,Australian,Science,1-3 years,4.0,7.3,6.4,7.9,5.1,1,0.9514199017140575
4485,2024,Female,Australian,Arts,<1 year,2.5,3.4,5.9,9.0,8.9,1,0.7711500303840075
4486,2019,Male,Other,Education,3+ years,2.5,9.0,3.6,5.8,4.1,1,0.9396472888049419
4487,2019,Male,Indian,Commerce,3+ years,3.0,8.6,5.6,7.7,8.7,1,0.9618225787098501
4488,2020,Male,Australian,Science,3+ years,3.0,3.4,5.6,9.6,6.0,1,0.8103403965853696
4489,2021,Female,Aboriginal,Education,3+ years,2.5,6.4,7.2,7.4,5.8,1,0.9128842658640561
4490,2019,Female,Other,STEM,3+ years,2.0,5.5,6.1,6.1,7.8,0,0.6326213463810696
4491,2023,Male,Australian,Commerce,1-3 years,2.5,8.8,10.0,8.7,3.9,1,0.9931571088499914
4492,2019,Female,Australian,Education,3+ years,2.0,3.2,5.4,5.5,4.7,1,0.5795650721252037
4493,2023,Male,Australian,Education,1-3 years,2.5,10.0,9.1,4.5,2.4,1,0.949005835555567
4494,2024,Female,New Zealander,Education,<1 year,2.5,5.7,7.3,8.3,7.8,1,0.7539191935944773
4495,2024,Female,Australian,Education,<1 year,2.5,7.5,8.2,6.1,6.3,1,0.9381501853367408
4496,2022,Male,Other,STEM,1-3 years,4.0,8.8,8.1,6.2,8.2,1,0.938813003593704
4497,2022,Female,Australian,Education,1-3 years,3.0,5.6,3.7,5.7,6.0,0,0.39337973526305264
4498,2023,Male,Australian,Education,1-3 years,4.0,5.8,7.0,5.9,8.3,1,0.9064763267030799
4499,2021,Male,Australian,Arts,3+ years,3.0,5.0,6.6,9.3,3.6,1,0.847127066381613
4500,2019,Female,Australian,Commerce,3+ years,3.0,4.2,5.3,9.8,8.0,1,0.8039450196725253
4501,2019,Female,Chinese,Commerce,3+ years,2.5,6.5,7.7,10.0,4.5,0,0.9585085762694103
4502,2022,Male,Other,Science,1-3 years,2.5,5.7,9.6,8.8,5.5,1,0.9830934895911809
4503,2023,Male,Australian,Arts,1-3 years,3.0,5.0,3.0,7.6,7.3,1,0.7093153096332999
4504,2019,Female,Other,Education,3+ years,4.0,5.1,6.2,4.2,10.0,1,0.9153617026149921
4505,2019,Male,Filipino,Commerce,3+ years,2.5,7.2,5.1,6.5,7.6,1,0.8880516067883323
4506,2021,Female,Australian,STEM,3+ years,2.0,4.4,7.1,10.0,7.8,0,0.9046978588631972
4507,2020,Female,Aboriginal,Education,3+ years,3.0,5.5,6.5,6.0,4.1,1,0.9159614045639112
4508,2022,Female,Australian,Science,1-3 years,2.5,7.8,6.1,9.5,5.9,0,0.7387106659689375
4509,2022,Female,Australian,Other,1-3 years,2.0,6.5,8.0,6.9,5.3,1,0.9193116824049721
4510,2020,Female,Australian,Arts,3+ years,3.0,3.9,9.5,2.0,9.0,1,0.9372055530928723
4511,2019,Male,Torres Strait Islander,Education,3+ years,2.5,6.0,10.0,8.0,5.1,1,0.9731367842298914
4512,2021,Female,Australian,Education,3+ years,3.0,6.9,5.9,9.1,8.8,1,0.9115868846848824
4513,2021,Female,New Zealander,Other,3+ years,4.0,8.0,4.3,6.7,2.2,1,0.7932048435162352
4514,2022,Female,Filipino,Commerce,1-3 years,2.5,4.5,7.8,9.0,9.0,0,0.8817308587611115
4515,2021,Male,Australian,Education,3+ years,2.5,4.9,9.4,3.8,3.3,1,0.9057155080417939
4516,2024,Male,Australian,Science,<1 year,2.5,4.6,8.2,4.3,7.6,1,0.8621884776051307
4517,2020,Female,Australian,Education,3+ years,2.5,4.7,9.4,7.2,3.3,1,0.9529500114433724
4518,2019,Female,Australian,Education,3+ years,3.0,6.8,6.7,7.7,7.0,0,0.952107016998273
4519,2024,Female,Australian,Arts,<1 year,2.5,7.2,6.1,9.2,3.1,1,0.8884746350190793
4520,2020,Female,Australian,Education,3+ years,2.0,8.1,7.2,8.0,8.1,1,0.9789114602276333
4521,2023,Female,Australian,Education,1-3 years,2.0,5.8,6.5,4.7,7.6,1,0.5840401604703321
4522,2022,Female,Australian,Education,1-3 years,2.5,3.2,8.0,7.2,4.0,0,0.5248807774124957
4523,2021,Female,Australian,STEM,3+ years,2.5,7.3,8.5,7.9,6.9,1,0.9764617615905371
4524,2023,Male,Australian,Education,1-3 years,3.0,6.3,8.6,3.4,7.9,1,0.9417232681713278
4525,2021,Female,Chinese,Commerce,3+ years,2.5,6.1,7.8,6.7,3.2,0,0.7066732544986544
4526,2024,Male,Other,STEM,<1 year,2.0,3.4,7.4,6.2,2.9,1,0.5580040894123719
4527,2019,Male,Australian,Arts,3+ years,2.5,5.6,8.2,5.6,2.8,1,0.9415121682375658
4528,2019,Male,Australian,Education,3+ years,4.0,3.6,4.1,7.7,2.5,0,0.5931091607585951
4529,2019,Female,Australian,Arts,3+ years,2.0,7.0,7.3,4.7,2.8,1,0.9348020906436804
4530,2021,Female,Australian,Education,3+ years,3.0,5.1,7.1,7.6,7.8,1,0.9726968698652676
4531,2023,Female,Australian,Science,1-3 years,2.5,5.0,7.3,7.8,6.9,1,0.8601853127393572
4532,2019,Male,Australian,Commerce,3+ years,3.0,2.9,6.9,8.8,1.3,0,0.7487220714946901
4533,2023,Female,Other,Education,1-3 years,2.0,8.1,7.6,4.8,4.2,1,0.7973044017481494
4534,2021,Male,Australian,Science,3+ years,4.0,5.5,6.1,4.1,2.6,1,0.7436227663950766
4535,2024,Male,Indian,Education,<1 year,2.5,6.2,8.7,7.3,7.7,1,0.8213025245651772
4536,2023,Female,Australian,Education,1-3 years,3.0,4.5,7.7,6.3,4.4,0,0.6002011127906256
4537,2024,Male,Australian,Commerce,<1 year,2.0,2.7,7.2,10.0,1.6,0,0.24783438492882237
4538,2021,Female,Australian,Science,3+ years,3.0,4.9,6.0,7.6,5.9,1,0.8476229190423953
4539,2021,Female,Australian,Education,3+ years,3.0,5.3,8.2,6.9,7.0,1,0.9880039343710727
4540,2022,Female,Australian,Education,1-3 years,2.5,6.6,7.3,6.5,3.1,0,0.4973964337429822
4541,2021,Female,Australian,Education,3+ years,2.5,5.3,5.9,4.6,4.8,0,0.6476372825249952
4542,2021,Male,Australian,Commerce,3+ years,3.0,4.6,6.9,7.8,3.2,0,0.8344685819305641
4543,2020,Female,Australian,Commerce,3+ years,2.0,3.0,7.9,6.7,8.6,1,0.8569698144125897
4544,2019,Female,Australian,Education,3+ years,3.0,6.1,7.8,6.7,4.4,1,0.969034934075115
4545,2022,Male,Other,Education,1-3 years,2.0,4.4,7.7,7.0,3.7,1,0.6337359118731138
4546,2022,Male,Australian,Commerce,1-3 years,2.0,8.6,7.1,7.2,5.4,1,0.6761199884674199
4547,2022,Female,Australian,Science,1-3 years,3.0,6.3,8.5,3.7,5.0,1,0.7854263337394862
4548,2020,Male,Australian,Science,3+ years,2.0,7.1,8.9,8.3,7.2,1,0.9562585654771445
4549,2024,Male,Other,Arts,<1 year,4.0,5.5,8.1,5.3,8.5,0,0.5696123171544011
4550,2021,Female,Australian,Education,3+ years,3.0,6.4,6.1,6.6,8.6,1,0.9185935605804567
4551,2019,Female,Australian,Other,3+ years,2.5,4.2,5.4,9.1,4.5,1,0.5977718989933083
4552,2023,Female,Australian,Education,1-3 years,3.0,3.6,6.2,10.0,6.3,1,0.8428410121470149
4553,2024,Male,Australian,Other,<1 year,3.0,6.0,9.9,3.7,9.2,1,0.8902920727584888
4554,2021,Male,Australian,Education,3+ years,2.5,7.1,7.4,6.9,9.3,1,0.894427622262237
4555,2020,Male,Other,Commerce,3+ years,3.0,2.1,10.0,7.3,3.3,1,0.959242410168105
4556,2021,Female,Other,Commerce,3+ years,2.0,5.0,6.8,4.1,7.0,1,0.7005319156075647
4557,2021,Female,Australian,Commerce,3+ years,2.5,9.7,6.6,8.2,6.6,1,0.9654576874665267
4558,2020,Female,Australian,Arts,3+ years,2.5,7.0,6.9,7.0,7.8,1,0.9552176445890532
4559,2022,Female,Australian,Science,1-3 years,3.0,9.1,6.9,7.1,8.6,1,0.9614987040926859
4560,2022,Male,Australian,Other,1-3 years,2.0,4.7,5.8,5.1,2.9,1,0.5059997345299811
4561,2019,Male,Other,STEM,3+ years,2.5,5.1,5.3,7.5,3.8,1,0.5942701401471426
4562,2019,Female,Australian,Commerce,3+ years,2.5,7.9,7.8,8.3,7.8,1,0.9343923296174265
4563,2022,Female,Australian,Education,1-3 years,2.5,7.2,8.6,7.0,5.9,1,0.9480575094738518
4564,2024,Female,Australian,Other,<1 year,3.0,5.8,10.0,5.9,1.0,1,0.7641318862583146
4565,2023,Female,New Zealander,STEM,1-3 years,3.0,3.5,6.3,6.0,1.3,1,0.6903065607228683
4566,2021,Female,Australian,Science,3+ years,2.0,8.3,6.5,7.2,7.2,1,0.9213163592316127
4567,2023,Female,Australian,Commerce,1-3 years,2.0,10.0,5.8,6.9,7.6,1,0.9408044880362728
4568,2021,Female,Australian,Commerce,3+ years,2.5,2.9,8.7,8.4,2.1,1,0.7778848027552471
4569,2022,Female,Australian,Arts,1-3 years,2.5,8.8,8.2,5.9,8.2,1,0.8895390650168515
4570,2019,Female,Other,Education,3+ years,2.0,5.1,5.7,4.6,5.0,0,0.8621304325171897
4571,2024,Female,Australian,Education,<1 year,2.5,5.3,5.6,7.4,2.9,1,0.5432479208234098
4572,2019,Male,Australian,Education,3+ years,2.5,6.5,8.4,5.9,4.1,1,0.959009985814239
4573,2023,Female,Australian,Science,1-3 years,2.0,3.6,7.6,8.2,2.4,1,0.5071154378924404
4574,2019,Male,Chinese,Education,3+ years,2.5,5.9,8.1,6.8,4.0,1,0.8931737435574938
4575,2022,Female,Australian,Education,1-3 years,3.0,2.8,5.7,8.0,1.0,1,0.7732735615148096
4576,2024,Female,Australian,Education,<1 year,2.5,7.0,4.2,5.0,5.3,0,0.18607804856227161
4577,2023,Female,Australian,Commerce,1-3 years,3.0,10.0,5.7,7.1,7.0,1,0.9866164147486677
4578,2024,Female,Aboriginal,Commerce,<1 year,2.0,4.7,8.0,5.5,2.1,0,0.6601653205840554
4579,2021,Male,British,Education,3+ years,2.5,5.7,10.0,4.6,5.5,1,0.8937709687019043
4580,2019,Female,Other,Other,3+ years,2.5,5.8,6.4,5.3,3.5,1,0.8032226372636292
4581,2024,Male,Australian,Other,<1 year,3.0,8.0,10.0,5.8,7.2,1,0.983718472402606
4582,2020,Male,Australian,Education,3+ years,3.0,6.8,8.2,9.0,1.0,1,0.9088399008930891
4583,2019,Male,Other,Science,3+ years,3.0,7.8,4.9,5.8,7.3,1,0.7568298270411576
4584,2021,Male,Australian,STEM,3+ years,3.0,5.0,7.3,4.5,1.0,1,0.7648226454435915
4585,2024,Male,Australian,Education,<1 year,2.0,6.9,8.3,7.0,5.0,1,0.9072421145620495
4586,2023,Female,Aboriginal,Education,1-3 years,3.0,1.0,3.4,6.9,3.7,0,0.19627348405914788
4587,2021,Male,Australian,Commerce,3+ years,3.0,7.3,8.0,5.9,4.6,1,0.9513796850361165
4588,2020,Female,Australian,Commerce,3+ years,4.0,3.6,8.8,6.5,1.7,1,0.9464366706110034
4589,2024,Female,Indian,Education,<1 year,3.0,5.3,7.6,8.6,9.7,1,0.9307099386770565
4590,2022,Female,New Zealander,Arts,1-3 years,3.0,7.5,6.9,8.0,2.3,1,0.8179946711218293
4591,2019,Male,Australian,Commerce,3+ years,2.5,2.9,6.7,7.9,2.5,1,0.7404387943359982
4592,2023,Male,Australian,Science,1-3 years,3.0,8.2,6.7,4.7,10.0,1,0.9745433417499703
4593,2022,Female,Australian,Education,1-3 years,4.0,5.8,5.2,10.0,6.3,1,0.9177722306382348
4594,2024,Male,Australian,Commerce,<1 year,3.0,8.9,6.0,8.7,2.4,1,0.9415958149709496
4595,2024,Female,Australian,Education,<1 year,2.5,4.2,6.4,7.7,5.2,1,0.5787219210338351
4596,2021,Female,Australian,Commerce,3+ years,2.0,2.4,7.2,4.7,4.9,1,0.671088604364273
4597,2024,Female,Other,Science,<1 year,3.0,5.9,6.2,8.5,1.3,1,0.8294100631048803
4598,2023,Female,Chinese,Science,1-3 years,3.0,7.2,5.7,5.9,3.6,1,0.9063792816719971
4599,2022,Female,Australian,Commerce,1-3 years,3.0,7.3,8.1,6.5,5.4,1,0.9713927583246316
4600,2023,Female,Australian,Science,1-3 years,2.0,3.7,7.6,3.8,8.7,1,0.4859002785676138
4601,2020,Male,Australian,Arts,3+ years,3.0,2.8,6.2,4.6,5.0,1,0.796000439846797
4602,2020,Female,Other,STEM,3+ years,2.5,5.4,7.8,7.6,5.2,1,0.9777475674685018
4603,2019,Female,Australian,Education,3+ years,3.0,7.0,6.3,8.6,3.5,0,0.8693341660208685
4604,2019,Male,Australian,Science,3+ years,2.0,6.9,7.1,8.0,8.2,1,0.8897731881094677
4605,2020,Male,Australian,Education,3+ years,3.0,9.1,8.5,8.0,7.8,1,0.9854635421982415
4606,2024,Female,Other,Arts,<1 year,2.5,5.3,6.1,6.7,7.5,1,0.7385794300341072
4607,2023,Female,Other,Commerce,1-3 years,2.0,2.3,5.2,6.1,5.8,0,0.3443304028862647
4608,2020,Male,Australian,Commerce,3+ years,2.5,8.4,6.8,7.3,1.5,1,0.7799906937790505
4609,2019,Male,Other,Education,3+ years,2.0,6.4,5.0,8.3,8.2,1,0.9519799257551752
4610,2020,Female,Australian,Commerce,3+ years,3.0,6.6,6.6,6.8,5.6,1,0.818174982020344
4611,2024,Female,Australian,Arts,<1 year,4.0,7.5,6.6,9.0,4.7,1,0.875823205759301
4612,2020,Male,South African,Education,3+ years,4.0,8.5,3.3,6.4,6.6,1,0.8305176461618368
4613,2023,Female,Other,Commerce,1-3 years,2.0,6.0,7.8,5.0,6.1,1,0.5778651983299656
4614,2022,Male,Australian,Arts,1-3 years,3.0,8.4,6.7,6.8,2.8,0,0.670817479904797
4615,2024,Female,Australian,Commerce,<1 year,2.5,7.1,8.8,7.0,4.7,0,0.8758442486465008
4616,2019,Male,New Zealander,Commerce,3+ years,4.0,4.7,7.3,6.7,1.0,1,0.9180019574807454
4617,2023,Female,Chinese,STEM,1-3 years,3.0,5.5,8.1,9.1,5.7,1,0.9492809301077384
4618,2020,Female,Other,Commerce,3+ years,2.0,7.2,8.8,8.2,8.8,1,0.8926867140270268
4619,2020,Male,Australian,Education,3+ years,2.5,4.6,6.8,4.2,1.0,0,0.8236952817304776
4620,2022,Female,Other,Education,1-3 years,2.5,7.8,7.0,9.6,5.8,1,0.9702269818736851
4621,2019,Male,Other,STEM,3+ years,3.0,6.3,4.6,1.9,7.2,0,0.5834156840015388
4622,2019,Female,Australian,Arts,3+ years,2.5,6.8,8.9,10.0,7.5,1,0.9864316645819501
4623,2021,Female,South African,Education,3+ years,3.0,8.9,6.8,6.3,3.6,1,0.9539433875352661
4624,2019,Female,Australian,Education,3+ years,2.5,6.7,5.5,6.5,2.7,1,0.9530263204388352
4625,2022,Male,Australian,Commerce,1-3 years,4.0,6.1,8.1,6.7,4.0,1,0.9580900843747533
4626,2021,Female,Australian,Arts,3+ years,4.0,5.8,3.7,7.5,8.5,1,0.8515656783749104
4627,2021,Female,Australian,Education,3+ years,2.5,5.7,6.4,6.8,1.2,0,0.5541169801133968
4628,2020,Female,Australian,Arts,3+ years,3.0,6.6,8.4,6.6,2.5,1,0.937708562641403
4629,2020,Male,Other,Education,3+ years,3.0,8.7,6.3,9.2,4.4,1,0.9748309679861007
4630,2019,Male,Australian,Arts,3+ years,3.0,4.8,5.9,7.8,3.1,1,0.7832746812241935
4631,2021,Female,Australian,STEM,3+ years,2.0,4.6,6.4,5.1,5.4,0,0.6070125032731061
4632,2020,Female,Other,Science,3+ years,2.5,8.6,4.0,8.1,9.0,1,0.9274334270745367
4633,2022,Male,Australian,Commerce,1-3 years,2.5,4.9,8.1,7.7,2.5,0,0.722030090332582
4634,2020,Female,Australian,Science,3+ years,2.5,6.4,6.8,5.8,5.1,1,0.9217504141689566
4635,2024,Male,Australian,Education,<1 year,2.0,4.8,6.6,8.2,5.5,1,0.6528406668766824
4636,2024,Male,Australian,Education,<1 year,2.5,2.6,6.6,6.5,4.7,1,0.16260520438758688
4637,2020,Male,Australian,Commerce,3+ years,3.0,6.4,7.0,6.4,1.6,1,0.798701246722717
4638,2021,Female,New Zealander,Arts,3+ years,2.5,8.2,8.0,6.4,3.9,1,0.9383297738107336
4639,2021,Male,Australian,Science,3+ years,3.0,5.9,6.9,2.4,3.9,1,0.784146357544531
4640,2023,Male,New Zealander,Commerce,1-3 years,2.0,3.0,5.0,5.9,7.1,1,0.5440457727793635
4641,2024,Male,Australian,STEM,<1 year,3.0,6.2,7.9,8.1,6.5,1,0.7820477074177922
4642,2022,Female,Australian,Education,1-3 years,4.0,4.5,7.7,6.8,1.6,1,0.8428615208957542
4643,2021,Female,Australian,Arts,3+ years,2.5,1.0,7.3,4.5,4.5,0,0.45581455481746125
4644,2019,Female,British,Science,3+ years,3.0,5.8,8.6,8.5,4.2,1,0.9458754477635757
4645,2024,Male,Australian,Science,<1 year,2.0,7.0,7.0,6.3,10.0,1,0.7263961606782775
4646,2022,Male,Australian,Commerce,1-3 years,3.0,8.4,8.7,4.6,6.2,1,0.9351284292808575
4647,2022,Female,Australian,Other,1-3 years,2.0,9.5,9.1,10.0,2.8,1,0.9981887908304561
4648,2021,Female,Australian,Arts,3+ years,2.5,7.3,7.9,4.9,3.6,1,0.9726724982987779
4649,2022,Female,Australian,STEM,1-3 years,2.5,7.9,5.9,8.4,4.6,1,0.7563986457611299
4650,2021,Male,Aboriginal,Commerce,3+ years,2.5,3.4,6.8,5.4,6.4,1,0.755978291238232
4651,2020,Male,Australian,STEM,3+ years,2.5,9.2,8.9,7.0,6.7,1,0.9748594571294509
4652,2024,Female,Indian,STEM,<1 year,2.5,8.5,4.8,5.2,6.0,0,0.6611943822305758
4653,2023,Female,Australian,Commerce,1-3 years,2.5,5.3,6.4,4.6,5.0,1,0.7921686347943359
4654,2020,Female,Australian,Education,3+ years,3.0,7.4,6.5,7.7,5.2,1,0.9183803837633571
4655,2024,Male,Australian,Commerce,<1 year,2.5,7.2,5.7,7.5,5.2,1,0.632792420843923
4656,2021,Male,Australian,STEM,3+ years,2.0,8.9,8.3,8.9,1.0,1,0.9841746026155146
4657,2024,Male,Other,Commerce,<1 year,2.5,5.7,7.6,6.7,5.3,1,0.6031898890447605
4658,2021,Female,Australian,Education,3+ years,3.0,4.5,5.9,10.0,4.1,1,0.8931609293405334
4659,2020,Male,Australian,Science,3+ years,2.5,5.0,7.9,7.3,1.4,1,0.6590621327734889
4660,2019,Female,South African,Commerce,3+ years,2.5,7.8,6.8,7.8,10.0,1,0.9159955299587977
4661,2019,Male,Australian,Education,3+ years,2.5,2.2,5.7,4.4,6.3,1,0.649497472413233
4662,2024,Female,Australian,Commerce,<1 year,2.5,1.0,5.9,5.7,5.5,0,0.21357435363536714
4663,2019,Male,Australian,Arts,3+ years,2.5,7.8,7.7,7.7,4.6,1,0.8085708642148248
4664,2021,Male,British,Science,3+ years,2.5,6.5,8.4,6.6,7.3,1,0.9170441923020152
4665,2022,Male,Other,Education,1-3 years,2.0,6.0,6.3,7.1,2.6,0,0.564189635572744
4666,2021,Male,Other,Arts,3+ years,2.5,3.4,7.8,5.3,4.7,0,0.5717775911971021
4667,2022,Female,Australian,Education,1-3 years,2.0,2.6,9.4,7.0,3.1,0,0.8745793095288465
4668,2020,Female,Other,Other,3+ years,2.5,4.7,5.1,7.0,7.3,0,0.4771533839019558
4669,2023,Male,Australian,Education,1-3 years,2.5,6.7,7.5,4.7,3.4,1,0.6926739186583365
4670,2022,Female,Australian,Education,1-3 years,4.0,4.8,8.2,8.0,8.3,1,0.956591711768997
4671,2019,Female,Filipino,Commerce,3+ years,2.5,7.8,6.9,3.7,5.3,0,0.8008743569118433
4672,2021,Female,Australian,Commerce,3+ years,3.0,4.1,8.9,7.1,7.4,1,0.9288824139314946
4673,2020,Male,Australian,Commerce,3+ years,2.0,5.0,10.0,10.0,6.5,1,0.9661648768898904
4674,2019,Female,Australian,Science,3+ years,2.0,7.4,7.5,8.0,8.1,1,0.8930203463685575
4675,2020,Female,Australian,Arts,3+ years,3.0,5.2,6.6,8.0,3.2,1,0.7932439704074385
4676,2023,Female,British,Commerce,1-3 years,2.5,5.3,8.5,5.2,7.8,1,0.92837872073323
4677,2021,Female,Australian,Commerce,3+ years,2.0,4.7,8.3,10.0,1.0,1,0.8892165959761276
4678,2024,Male,Australian,Education,<1 year,2.5,4.3,3.2,9.3,5.6,1,0.47390789991679827
4679,2021,Male,Australian,Education,3+ years,2.5,6.7,7.0,5.3,4.1,1,0.9299352042555354
4680,2023,Male,Other,STEM,1-3 years,3.0,7.0,6.4,5.9,2.0,1,0.835461997596952
4681,2021,Female,New Zealander,Education,3+ years,2.0,6.5,7.6,9.1,3.3,0,0.8313150555994583
4682,2024,Male,Australian,Science,<1 year,2.5,4.8,6.7,10.0,3.9,1,0.8570949039048338
4683,2022,Male,Other,Commerce,1-3 years,3.0,5.6,6.9,4.5,5.0,1,0.8662424048235257
4684,2020,Female,British,Education,3+ years,4.0,9.2,5.7,5.0,4.2,1,0.8393285454089596
4685,2024,Male,Australian,Commerce,<1 year,3.0,3.2,8.1,6.5,5.7,0,0.47140640396402134
4686,2019,Male,Australian,Education,3+ years,2.5,9.8,9.5,2.9,3.4,1,0.9279383659907837
4687,2023,Male,Australian,Commerce,1-3 years,3.0,6.2,5.7,6.8,4.3,1,0.7826955738247093
4688,2022,Male,British,Science,1-3 years,3.0,5.6,4.9,8.9,4.8,1,0.8428947843861098
4689,2019,Female,Australian,Commerce,3+ years,3.0,7.9,7.0,4.2,6.0,1,0.8426929403178945
4690,2019,Female,Australian,Education,3+ years,3.0,1.9,7.0,7.0,7.6,1,0.4647110787002949
4691,2023,Male,Australian,Science,1-3 years,4.0,8.8,8.8,5.8,7.6,1,0.9309177601579811
4692,2022,Female,Other,Education,1-3 years,2.0,9.7,5.2,9.8,6.1,1,0.9390569752569594
4693,2019,Female,Australian,Science,3+ years,2.0,8.2,6.2,5.8,6.6,1,0.9727358457121069
4694,2019,Male,Other,Commerce,3+ years,3.0,1.8,3.8,9.5,6.3,1,0.616198313245595
4695,2022,Male,Other,Commerce,1-3 years,2.5,7.5,9.1,5.7,4.7,1,0.9748959567496148
4696,2021,Female,Australian,Arts,3+ years,2.0,9.3,7.4,8.2,7.8,1,0.9367567870602147
4697,2019,Male,Australian,Science,3+ years,2.5,9.1,6.3,7.3,3.2,0,0.8642314434128124
4698,2020,Male,Australian,Education,3+ years,3.0,3.2,5.0,6.6,1.0,0,0.13561156755471482
4699,2022,Male,Other,Education,1-3 years,2.0,8.0,5.2,5.4,2.9,0,0.697140496141653
4700,2019,Female,Australian,Arts,3+ years,3.0,9.6,7.6,7.4,9.0,1,0.9621340037302857
4701,2023,Female,Australian,Education,1-3 years,2.0,6.1,5.3,6.0,4.8,1,0.7241778645874913
4702,2024,Female,Australian,Commerce,<1 year,2.0,3.1,7.2,5.6,6.2,0,0.4643473892622825
4703,2020,Female,Australian,Science,3+ years,2.5,7.7,10.0,9.5,4.8,1,0.9976322637471705
4704,2024,Female,Other,STEM,<1 year,2.0,8.1,6.5,7.8,6.9,0,0.9631218718952267
4705,2024,Female,Torres Strait Islander,Science,<1 year,3.0,5.7,5.6,8.0,5.7,1,0.3071033355517305
4706,2019,Female,Other,Science,3+ years,3.0,3.6,7.6,6.1,5.3,1,0.8960390507091407
4707,2020,Male,Australian,Science,3+ years,3.0,8.0,5.2,6.5,7.0,1,0.8038229519814744
4708,2020,Female,Australian,Arts,3+ years,2.0,4.5,9.6,6.4,4.3,1,0.9515937486985678
4709,2021,Male,Other,STEM,3+ years,2.5,6.8,9.1,7.4,6.4,1,0.9159078626823678
4710,2024,Male,Australian,Commerce,<1 year,2.0,9.1,6.8,8.0,5.1,1,0.9608337920950605
4711,2020,Female,Other,Commerce,3+ years,2.5,2.7,5.7,6.7,5.2,1,0.8043258723297818
4712,2021,Male,Australian,Science,3+ years,2.5,7.8,6.4,5.4,3.5,0,0.6269134746813114
4713,2022,Male,Australian,Arts,1-3 years,3.0,5.6,6.6,8.2,5.0,1,0.8422348690754833
4714,2021,Female,Torres Strait Islander,Education,3+ years,2.0,5.6,7.6,6.9,4.1,1,0.8876458437784984
4715,2023,Male,Other,Education,1-3 years,2.5,7.0,8.6,4.2,8.3,1,0.9474223883441341
4716,2019,Female,Other,Arts,3+ years,4.0,4.5,5.4,3.0,1.3,0,0.4878627603198806
4717,2022,Male,Australian,STEM,1-3 years,2.5,3.6,8.5,7.3,7.7,1,0.9400880608546637
4718,2022,Female,Australian,Education,1-3 years,4.0,2.4,7.9,5.3,1.1,0,0.6582234279363692
4719,2023,Male,Australian,Science,1-3 years,4.0,8.5,6.2,7.6,6.8,1,0.9615954477157316
4720,2021,Female,Australian,Other,3+ years,2.5,5.3,5.4,5.4,3.4,0,0.3702155749294117
4721,2019,Male,Indian,Arts,3+ years,2.5,7.1,7.2,7.0,6.9,1,0.9322771665377522
4722,2021,Female,Australian,Science,3+ years,3.0,5.0,5.4,6.1,5.2,1,0.8753482659646532
4723,2020,Male,Other,Education,3+ years,2.0,3.7,8.5,10.0,1.9,1,0.9708826064492567
4724,2021,Male,Australian,Arts,3+ years,2.5,7.3,5.3,8.5,8.9,1,0.930308099029154
4725,2022,Female,South African,Commerce,1-3 years,3.0,6.7,7.8,9.2,7.4,1,0.9566317907532954
4726,2019,Male,Australian,Arts,3+ years,2.5,5.5,6.9,6.8,6.8,1,0.9585298750033024
